Molecular Weight,Rotatable Bond,logP,HBA,HBD,tPSA,Number of Atoms,Number of Bonds,Fold,Label,ID
328.10276788000004,6,1.5573999999999997,6,1,75.19,21,22,5,0,Ligand_8418
341.13755608800005,8,1.3404999999999996,5,2,89.02,25,26,1,0,Ligand_8423
336.11437812,6,2.3164,5,3,87.66,23,24,3,0,Ligand_8435
339.121906024,4,2.10602,6,1,82.45,25,27,2,0,Ligand_8439
392.988170332,9,2.0706,4,3,120.77,22,22,4,0,Ligand_8441
269.07217896000003,3,1.3143999999999998,3,1,74.68,18,19,2,0,Ligand_8442
486.179086552,6,4.081940000000004,6,0,85.38000000000001,36,40,5,0,Ligand_8443
360.17975524800005,8,2.13524,6,2,97.83,26,27,4,0,Ligand_8446
281.12632270800003,6,1.94414,5,1,85.46000000000001,20,20,5,0,Ligand_8447
369.168856216,7,1.4988999999999997,5,2,83.81,27,29,3,0,Ligand_8448
366.169190564,6,2.0788,5,0,83.47,27,29,1,0,Ligand_8449
266.03612780000003,1,0.8488000000000002,6,1,77.52000000000001,18,20,2,0,Ligand_8450
305.08341234000005,4,2.1141,5,1,80.11999999999999,21,22,3,0,Ligand_8452
313.0303312120001,5,0.1828999999999994,6,3,130.82999999999998,20,21,2,0,Ligand_8453
405.055004672,5,2.88082,5,2,115.29,27,29,5,0,Ligand_8454
396.982145348,5,2.8937,3,4,90.46,23,23,2,0,Ligand_8455
349.08447496,7,0.0992999999999996,7,3,129.29999999999998,24,25,2,0,Ligand_8456
336.07376595600005,6,0.0638999999999998,6,4,132.09999999999997,23,24,5,0,Ligand_8457
360.13426785609,6,2.2082,3,2,93.14,27,29,2,0,Ligand_8458
377.133533328,8,-0.4330999999999991,8,3,147.75999999999996,27,28,3,0,Ligand_8459
218.08037556,3,1.11732,5,2,83.28,16,17,2,0,Ligand_8460
240.03360237991,1,0.4669000000000001,4,0,77.51,16,17,3,0,Ligand_8461
454.123228552,10,3.2238000000000016,8,2,110.8,30,31,1,0,Ligand_8464
340.178692628,5,3.408920000000002,3,2,81.41999999999999,25,26,5,0,Ligand_8467
282.07718144391,4,0.9658999999999998,4,0,77.50999999999999,21,23,1,0,Ligand_8469
438.179086552,7,1.2240999999999995,5,1,112.06,32,37,3,0,Ligand_8471
461.136904456,5,0.0942000000000009,6,4,148.14999999999998,32,35,2,0,Ligand_8479
472.1998219959999,5,5.397500000000004,7,3,89.05000000000001,35,39,1,0,Ligand_8481
389.086783468,6,2.26464,7,2,84.22,26,28,2,0,Ligand_8485
496.2110553760001,7,4.211040000000003,6,2,94.36,37,40,5,0,Ligand_8486
370.186571944,5,0.3858000000000006,10,1,100.89,27,30,1,0,Ligand_8487
440.22843675600006,6,1.3392999999999995,10,2,117.1,32,35,1,0,Ligand_8488
302.112738308,5,-0.5910999999999986,6,4,132.09999999999997,22,23,3,0,Ligand_8489
307.04721686,4,-0.1955999999999995,5,3,120.07,21,22,5,0,Ligand_8491
500.07532102399983,8,0.7011999999999994,9,5,150.07,33,35,1,0,Ligand_8493
326.163042564,6,3.234820000000001,3,2,81.41999999999999,24,25,5,0,Ligand_8494
246.009913052,0,1.3328,4,2,75.27,17,19,2,0,Ligand_8495
331.073910276,6,0.3656999999999999,6,3,120.07,23,24,4,0,Ligand_8496
272.090940244,4,0.9547,6,2,96.7,20,21,5,0,Ligand_8500
306.0883534,5,1.6922,4,2,82.92,21,22,3,0,Ligand_8504
262.106590308,4,0.5501199999999999,5,2,96.06,19,20,4,0,Ligand_8508
278.083746688,4,1.1002999999999998,5,2,82.92,19,20,5,0,Ligand_8509
299.126991404,6,2.2528,5,1,72.81,22,23,1,0,Ligand_8518
360.10045937200005,4,-0.0460800000000005,9,1,103.28,25,27,1,0,Ligand_8521
291.158291532,3,2.1316999999999995,3,3,87.30000000000001,21,21,2,0,Ligand_8531
170.06914218,3,-1.848899999999999,4,3,78.43,12,12,2,0,Ligand_8534
404.1042073599999,5,1.62,6,1,96.38,28,31,5,0,Ligand_8535
372.111006992,4,3.2927000000000017,4,1,77.92,28,31,3,0,Ligand_8537
396.216140756,8,1.6943699999999988,7,2,75.64,29,32,2,0,Ligand_8542
477.14890505599993,7,4.760400000000004,5,1,88.07,32,34,5,0,Ligand_8543
447.065569356,8,3.287200000000002,6,1,101.20999999999998,30,32,5,0,Ligand_8544
301.09973110000004,5,1.73084,6,1,80.13000000000001,21,22,5,0,Ligand_8545
441.11585534,8,3.1799000000000017,5,1,88.07,31,33,3,0,Ligand_8548
497.1620565839999,10,3.448100000000002,7,1,106.53,35,37,3,0,Ligand_8549
467.1514919,9,3.4395000000000024,6,1,97.29999999999998,33,35,3,0,Ligand_8550
437.140927216,8,3.430900000000002,5,1,88.07,31,33,3,0,Ligand_8551
443.187877408,7,4.107000000000003,5,1,88.07,31,33,5,0,Ligand_8552
454.1310908039999,9,2.444400000000001,7,1,110.18999999999998,32,34,3,0,Ligand_8553
487.18894002799993,8,2.0466999999999995,7,2,120.41,34,36,3,0,Ligand_8554
479.187877408,10,4.323820000000004,5,1,88.07,34,36,3,0,Ligand_8560
353.140927216,6,1.8959,5,1,88.07,24,25,5,0,Ligand_8561
405.135841836,8,2.0086000000000004,6,1,97.29999999999998,28,29,4,0,Ligand_8562
372.11437812,9,2.8709000000000016,6,1,76.99000000000001,26,27,1,0,Ligand_8563
474.19369106,8,2.405319999999999,7,1,100.54,33,35,3,0,Ligand_8564
373.1460125960001,9,3.509900000000002,6,1,72.81,26,27,1,0,Ligand_8565
387.1616626600001,10,3.900000000000003,6,1,72.81,27,28,1,0,Ligand_8566
459.10866178399993,9,3.632920000000003,5,1,79.37,31,33,5,0,Ligand_8571
455.1514919,9,2.918920000000001,6,1,97.83,32,34,2,0,Ligand_8572
449.198442092,11,2.2754200000000004,6,1,88.18,31,32,5,0,Ligand_8573
518.19877644,7,4.319760000000003,6,1,93.41,37,40,3,0,Ligand_8574
255.020143388,4,1.114,5,2,92.7,17,17,1,0,Ligand_8577
432.0384533720001,6,2.585700000000001,7,2,91.4,28,30,2,0,Ligand_8579
505.0777555799999,7,2.5139000000000005,8,2,106.20000000000002,34,36,4,0,Ligand_8580
472.224322492,5,1.2065200000000014,7,1,103.40000000000002,32,33,2,0,Ligand_8581
442.2137578079999,6,1.580020000000001,6,1,94.17000000000002,30,31,2,0,Ligand_8590
384.111006992,3,3.990400000000002,6,1,73.58,29,33,3,0,Ligand_8591
410.103334768,4,3.9696000000000025,4,1,75.71000000000001,29,32,1,0,Ligand_8592
394.0964998,6,3.5265000000000013,4,3,108.64,29,31,4,0,Ligand_8593
406.116486296,7,3.3960000000000017,5,3,117.87,30,32,1,0,Ligand_8594
494.047733808,7,4.565500000000002,4,3,104.73,32,34,1,0,Ligand_8595
394.116486296,8,2.4556000000000004,5,3,121.78000000000002,29,31,4,0,Ligand_8597
336.111006992,6,2.959900000000001,4,2,84.48,25,27,4,0,Ligand_8598
366.121571676,7,2.968500000000001,5,2,93.71,27,29,4,0,Ligand_8599
384.1240702120001,8,3.165700000000002,3,3,78.43,27,28,5,0,Ligand_8600
428.037169124,6,3.250900000000001,4,2,76.66,27,29,3,0,Ligand_8602
374.147786424,5,1.9036,6,0,81.45,27,29,4,0,Ligand_8605
447.13517314,7,2.947900000000001,8,0,75.69000000000001,31,33,4,0,Ligand_8609
325.142641468,5,2.8467,4,3,79.46000000000001,24,26,2,0,Ligand_8611
446.208468532,7,2.3278000000000008,6,2,81.75,31,33,1,0,Ligand_8614
412.247440884,7,1.6743999999999997,6,2,81.75,30,32,1,0,Ligand_8615
482.162390932,8,2.8077900000000007,7,2,105.66,34,37,5,0,Ligand_8617
484.178040996,8,2.51759,8,2,97.82,34,37,5,0,Ligand_8618
418.109961436,5,3.381890000000002,6,2,89.00999999999999,30,33,5,0,Ligand_8619
407.148120772,5,1.7838,5,1,96.02,30,33,5,0,Ligand_8620
300.111006992,2,1.5457999999999998,6,1,91.51,22,24,5,0,Ligand_8621
343.14331016400007,2,3.102320000000001,6,1,89.75,26,29,2,0,Ligand_8622
435.2257023959999,6,3.446500000000002,7,1,84.48000000000002,31,34,3,0,Ligand_8623
241.10625596,6,-0.2658999999999999,5,2,104.91,17,17,5,0,Ligand_8625
559.259482788,7,3.524200000000002,7,2,95.91,41,46,4,0,Ligand_8626
350.25425758,12,1.5201999999999996,9,2,95.24,25,26,1,0,Ligand_8630
483.16887328,6,0.9822199999999992,11,1,117.85,34,37,3,0,Ligand_8631
391.11774716,7,3.250400000000001,6,2,91.22,26,26,4,0,Ligand_8632
335.126991404,3,2.882240000000001,4,2,78.51,25,27,1,0,Ligand_8633
316.03179136800003,2,2.8855900000000005,4,2,75.09,22,24,5,0,Ligand_8637
393.215137712,9,3.298000000000002,6,0,74.30000000000001,28,29,4,0,Ligand_8642
362.116109436,4,1.3770099999999992,6,4,136.93,25,26,4,0,Ligand_8643
297.15896022800007,2,2.828360000000001,3,2,79.27,22,23,2,0,Ligand_8644
317.104337812,2,3.1733400000000014,3,2,79.27,22,23,1,0,Ligand_8645
327.16952491200004,4,2.918640000000001,4,2,88.5,24,25,1,0,Ligand_8646
276.056863244,2,2.00278,6,1,85.34,19,20,5,0,Ligand_8647
312.122240372,5,0.856699999999999,5,2,92.68,23,24,3,0,Ligand_8650
335.09060589600006,5,2.657700000000001,6,1,93.79,25,27,1,0,Ligand_8660
338.090271548,3,2.3709000000000007,5,1,92.78,25,27,1,0,Ligand_8661
416.1194635,6,5.7319800000000045,6,1,83.21,30,32,2,0,Ligand_8663
426.124942804,8,3.5378000000000025,5,1,84.94,30,32,4,0,Ligand_8664
339.158291532,7,2.2419,4,2,79.79,25,26,3,0,Ligand_8666
416.184840628,8,4.573300000000002,5,3,91.82,31,33,5,0,Ligand_8668
305.13755608800005,6,0.8395999999999998,5,2,96.86,22,22,3,0,Ligand_8670
311.08408103600004,5,2.2003000000000004,5,2,83.03,22,24,1,0,Ligand_8671
340.093832704,6,0.2692,5,4,119.89,23,23,3,0,Ligand_8673
347.1269914040001,4,2.8636800000000013,6,1,98.23,26,28,5,0,Ligand_8674
396.14336974,6,0.9305,6,2,109.32999999999998,29,31,1,0,Ligand_8675
365.10117058,6,2.666300000000001,7,1,103.02,27,29,1,0,Ligand_8676
379.116820644,7,3.056400000000002,7,1,103.02,28,30,1,0,Ligand_8677
336.190988628,3,-0.618599999999998,9,0,76.08000000000001,24,27,4,0,Ligand_8679
345.112484212,5,1.9316999999999995,5,2,89.02,25,26,5,0,Ligand_8680
446.135697516,7,3.125020000000001,6,3,118.12,31,32,3,0,Ligand_8683
233.080041212,3,0.1053999999999997,4,2,79.78999999999999,17,18,1,0,Ligand_8690
385.163770836,9,2.6035000000000004,6,2,98.25,28,29,5,0,Ligand_8693
206.071622444,3,0.7847999999999997,5,2,78.85,15,16,3,0,Ligand_8695
334.152871804,8,1.2599999999999991,6,1,84.94,24,25,2,0,Ligand_8702
367.18959166,8,3.457120000000001,4,2,79.79,27,28,5,0,Ligand_8707
330.132805056,4,0.3608,4,4,116.4,24,24,4,0,Ligand_8709
339.104147784,3,3.006520000000001,4,1,75.75999999999999,24,26,1,0,Ligand_8715
279.137162164,8,3.7670400000000015,4,0,88.44,21,21,3,0,Ligand_8717
248.079706864,5,1.0324,4,2,84.48,18,19,2,0,Ligand_8723
352.14230712,4,3.261320000000002,4,1,75.71000000000001,26,28,2,0,Ligand_8724
312.13213636,4,-0.3073799999999995,7,2,110.61999999999998,22,23,2,0,Ligand_8725
368.13722174,5,2.961500000000001,5,1,84.94000000000001,27,29,2,0,Ligand_8730
433.167141964,6,2.0523,6,2,89.13,30,32,3,0,Ligand_8732
408.084999336,5,2.3168000000000006,9,2,137.11,29,32,5,0,Ligand_8735
458.108247184,6,2.7105200000000016,7,1,101.49,31,34,3,0,Ligand_8738
401.195070964,6,2.2689000000000004,5,2,96.96999999999998,29,31,2,0,Ligand_8740
389.140927216,5,2.1645000000000003,5,1,78.95,27,29,5,0,Ligand_8741
332.09815086400005,6,-0.2641999999999999,11,2,159.48,24,26,1,0,Ligand_8744
386.1412615640001,5,1.94102,5,1,91.73,27,29,2,0,Ligand_8746
402.082032436,5,3.0703700000000014,7,2,94.85,27,29,5,0,Ligand_8747
443.158498624,6,2.0258,10,2,140.35000000000002,31,34,5,0,Ligand_8751
423.21312104,7,1.7376999999999991,10,2,140.35000000000002,31,34,5,0,Ligand_8753
449.088226144,6,1.899,10,2,140.35000000000002,30,33,5,0,Ligand_8757
414.1427010439999,9,2.2038,6,1,117.36,30,32,2,0,Ligand_8764
294.100442308,2,2.6189800000000005,5,2,88.5,22,24,5,0,Ligand_8765
443.00923803600006,4,3.565300000000001,4,2,79.78999999999999,27,28,5,0,Ligand_8766
358.10996143599994,6,2.2703999999999995,7,1,85.70000000000002,25,27,4,0,Ligand_8770
461.1508232039999,8,3.338000000000002,8,0,75.69000000000001,32,34,4,0,Ligand_8774
406.156242932,10,2.35162,5,1,84.94000000000001,28,29,5,0,Ligand_8776
366.124942804,7,2.2379,6,2,85.89000000000001,25,26,3,0,Ligand_8778
458.19877644,8,2.7868200000000005,6,1,91.31,32,34,3,0,Ligand_8779
288.13347375200004,1,-0.2267600000000003,8,0,79.64,21,23,1,0,Ligand_8780
355.0238945720001,6,3.0202000000000018,8,1,113.09,23,25,1,0,Ligand_8781
374.068490548,6,0.8783999999999996,8,1,118.56,26,28,1,0,Ligand_8782
503.172621268,10,2.7345,8,1,123.6,35,37,5,0,Ligand_8783
436.082599324,4,4.376440000000003,4,2,99.85,31,34,1,0,Ligand_8784
295.11682064400003,8,0.9416999999999998,7,1,99.64,21,21,4,0,Ligand_8786
328.18724064,6,-0.2387999999999992,10,0,93.68,24,26,5,0,Ligand_8788
274.084123548,3,2.6194200000000007,5,0,73.58000000000001,20,21,3,0,Ligand_8791
352.14230712,5,2.854900000000001,4,1,75.71,26,28,4,0,Ligand_8792
438.22670543999993,7,1.7703000000000009,5,2,90.98,32,34,1,0,Ligand_8793
345.205241724,8,2.764500000000001,4,2,79.78999999999999,25,26,1,0,Ligand_8794
326.10150492800005,2,0.2338199999999994,6,2,102.20000000000002,24,26,3,0,Ligand_8797
412.1910688800001,5,1.6468199999999995,4,2,81.75,30,32,1,0,Ligand_8799
394.065713676,5,2.873200000000001,5,2,103.78,26,28,3,0,Ligand_8802
542.0511049359999,6,3.578000000000003,8,0,79.12,34,37,2,0,Ligand_8804
365.1058791000001,5,2.5202,8,1,98.48,26,29,5,0,Ligand_8805
221.071288096,2,0.6015,5,1,72.7,16,17,1,0,Ligand_8806
323.17058753200007,7,0.6394999999999996,10,1,125.19,23,24,2,0,Ligand_8807
433.1493837240001,7,4.202400000000004,6,2,80.32000000000001,29,32,2,0,Ligand_8808
422.114772044,9,1.1882999999999997,7,1,111.24,29,30,4,0,Ligand_8809
373.062947176,3,3.5173200000000016,4,2,84.22999999999999,26,28,2,0,Ligand_8810
404.151826248,5,0.0083000000000017,5,2,98.82,28,30,1,0,Ligand_8811
259.095691276,4,0.4402799999999996,5,1,82.43,19,20,1,0,Ligand_8813
369.0895603400001,5,1.0195999999999996,6,2,113.41,26,28,1,0,Ligand_8815
466.099906264,4,1.9358,6,0,93.22,29,31,1,0,Ligand_8824
343.105587264,6,2.717340000000001,4,3,112.93,25,26,1,0,Ligand_8825
437.123226464,7,2.7055000000000007,7,3,119.75,29,30,4,0,Ligand_8826
405.129316976,7,3.001720000000001,7,2,87.21999999999998,27,29,3,0,Ligand_8828
297.121237328,6,1.39202,6,1,94.69,21,21,5,0,Ligand_8831
423.15293138,9,1.29172,9,1,134.3,30,30,2,0,Ligand_8832
423.15293138,9,1.2917200000000002,9,1,134.3,30,30,2,0,Ligand_8833
422.097013804,7,2.5588,6,1,115.78,28,30,1,0,Ligand_8834
353.023704544,4,2.3389,7,0,83.31,23,25,5,0,Ligand_8837
390.093265816,6,0.8217999999999996,8,0,92.18,26,28,1,0,Ligand_8839
302.083746688,6,2.5326000000000004,6,1,72.92,21,23,3,0,Ligand_8844
311.08408103600004,5,2.3931000000000004,6,1,72.7,22,24,4,0,Ligand_8845
444.11035536,6,1.0396000000000003,8,2,148.23,31,33,1,0,Ligand_8848
335.00344776800006,4,2.1903,6,2,109.25,22,24,5,0,Ligand_8849
436.097407728,6,-0.2543999999999984,8,0,111.68,28,30,4,0,Ligand_8855
455.16925014,4,2.3495800000000004,9,1,133.34,33,36,2,0,Ligand_8856
445.076612708,7,2.947300000000001,8,1,89.99000000000001,30,32,4,0,Ligand_8857
394.081027304,4,1.3497999999999997,6,4,100.05,26,27,5,0,Ligand_8858
422.11456814799993,4,3.228540000000001,6,1,76.34,30,33,5,0,Ligand_8860
431.98917337600005,5,3.292200000000001,5,2,101.05,26,28,3,0,Ligand_8861
372.153265728,8,-0.0421999999999984,8,0,111.68,26,27,2,0,Ligand_8862
434.093642676,5,4.374520000000003,6,0,97.55,31,34,5,0,Ligand_8865
355.15657728,2,0.1834000000000004,5,1,78.94999999999999,24,25,1,0,Ligand_8868
502.9818355000001,6,3.933200000000002,6,2,92.67000000000002,30,33,2,0,Ligand_8870
233.068807832,3,1.1458000000000002,3,1,74.68,17,18,3,0,Ligand_8871
346.142975816,4,3.355600000000001,4,4,110.24,26,28,2,0,Ligand_8878
264.068096624,2,1.7953,5,3,97.11,18,19,3,0,Ligand_8880
431.98917337600005,5,3.292200000000002,5,2,101.05,26,28,3,0,Ligand_8883
373.082933672,5,1.9913,5,2,89.02000000000001,26,28,1,0,Ligand_8884
457.127385328,6,3.065200000000001,7,2,107.48000000000002,34,38,1,0,Ligand_8886
259.106924656,4,0.0436999999999996,5,2,95.81,19,20,4,0,Ligand_8889
296.127325752,6,1.9506,4,2,83.45,22,23,4,0,Ligand_8890
331.09906240400005,6,2.0269,5,2,79.78999999999999,23,24,5,0,Ligand_8891
356.14845512,7,1.368999999999999,6,2,101.91,26,27,5,0,Ligand_8892
303.112010036,3,2.7488800000000007,5,1,80.85,23,25,1,0,Ligand_8893
413.183837584,7,3.409500000000002,7,1,83.09,30,32,5,0,Ligand_8894
444.226036744,6,2.5172000000000008,6,0,93.22,32,34,4,0,Ligand_8895
322.131742436,5,3.0313000000000008,4,1,77.82000000000001,24,26,5,0,Ligand_8896
426.284220316,8,1.5429000000000013,5,3,130.82999999999998,30,30,1,0,Ligand_8899
317.126322708,4,2.1586,4,2,92.7,23,25,3,0,Ligand_8901
300.122240372,4,1.3789399999999998,6,1,77.74000000000001,22,24,3,0,Ligand_8906
436.093832704,5,3.5130000000000017,7,1,95.34,31,34,5,0,Ligand_8908
417.040639712,4,2.119,4,2,95.58,28,30,4,0,Ligand_8911
467.126339772,8,2.865400000000001,9,2,120.36,33,36,3,0,Ligand_8913
366.082032436,5,2.1373,6,1,92.26,24,26,4,0,Ligand_8916
311.17461029200007,3,3.218460000000001,3,2,79.27,23,24,1,0,Ligand_8917
453.1834607240001,7,4.459560000000003,5,2,105.57,32,34,2,0,Ligand_8918
400.1535405,6,3.468100000000001,6,4,107.37,30,33,2,0,Ligand_8920
506.162390932,8,3.327020000000002,7,1,102.64,36,39,1,0,Ligand_8921
403.120191772,6,2.30242,7,1,91.56000000000002,28,30,3,0,Ligand_8922
319.17835828,6,2.7070000000000007,4,2,75.63000000000001,23,24,2,0,Ligand_8924
291.06776227600005,5,1.4871,6,1,84.94,20,21,2,0,Ligand_8927
273.07832696,6,0.2820999999999999,6,2,104.91,18,18,1,0,Ligand_8928
287.093977024,7,0.6722,6,2,104.91,19,19,1,0,Ligand_8929
343.06023228400005,4,2.8279200000000007,4,2,74.85,23,24,4,0,Ligand_8933
423.19065428,2,2.75638,7,2,126.49,31,34,2,0,Ligand_8935
312.15862588,5,1.3992999999999998,4,4,110.24,23,24,1,0,Ligand_8937
359.136887392,7,3.1414000000000017,6,1,83.09,26,27,5,0,Ligand_8939
325.0620082,3,1.471,7,1,83.09000000000002,22,24,3,0,Ligand_8940
338.090271548,4,1.7079,5,1,92.78,25,27,4,0,Ligand_8942
399.204573028,7,4.015000000000002,6,1,73.86,29,31,5,0,Ligand_8944
388.10929274,5,2.1624,5,1,92.78,27,29,4,0,Ligand_8946
378.136176184,9,2.804800000000001,6,2,110.28,26,27,3,0,Ligand_8947
385.127385328,7,2.1243,6,3,126.32,28,29,3,0,Ligand_8950
408.168521868,8,3.091600000000001,6,3,89.05000000000001,30,32,2,0,Ligand_8951
358.142975816,5,3.406220000000002,4,2,83.45,27,29,5,0,Ligand_8958
239.090605896,3,-0.5364799999999994,5,3,114.28,17,17,4,0,Ligand_8960
245.080041212,3,0.2443999999999999,3,3,94.82,18,19,5,0,Ligand_8963
370.1099614360001,7,2.6336900000000005,6,2,81.16999999999999,26,28,5,0,Ligand_8968
400.12052612,7,2.885690000000001,7,2,90.40000000000002,28,30,5,0,Ligand_8969
475.1347962800001,9,2.8989900000000013,7,2,109.32,32,34,3,0,Ligand_8970
475.11480978399993,6,3.1735900000000017,6,2,100.09,32,35,2,0,Ligand_8971
370.132885308,6,3.376800000000002,4,1,79.2,27,29,1,0,Ligand_8973
358.098728056,6,3.2992000000000017,5,1,79.2,25,27,1,0,Ligand_8974
444.063229236,6,4.597820000000002,6,0,74.97000000000001,31,33,1,0,Ligand_8977
315.121906024,3,-0.0282999999999991,4,0,78.0,23,25,1,0,Ligand_8979
331.084457896,2,3.647020000000002,3,1,74.68,25,28,1,0,Ligand_8981
289.11748934,4,1.2293,7,0,81.83999999999999,21,22,3,0,Ligand_8984
309.10010796,4,2.507000000000001,3,1,74.68,23,25,2,0,Ligand_8985
327.147058152,8,3.357400000000002,3,2,75.63,24,25,2,0,Ligand_8986
300.068096624,2,0.9134999999999998,4,2,73.80000000000001,21,23,3,0,Ligand_8987
385.08447496,7,2.0999,8,2,119.23,27,29,4,0,Ligand_8988
345.08956034,6,0.7557999999999998,6,3,120.07,24,25,4,0,Ligand_8989
372.15862588,3,3.423300000000002,5,1,76.35,28,31,2,0,Ligand_8990
448.13358934,6,3.117600000000002,5,1,82.08000000000001,30,32,3,0,Ligand_8991
445.094370948,7,0.8237999999999996,7,2,152.94,31,33,4,0,Ligand_8992
441.1246084559999,8,4.869900000000004,7,1,83.09,31,33,2,0,Ligand_8997
559.9582458760001,8,4.387600000000004,4,3,108.64,32,34,4,0,Ligand_9000
331.119987876,2,3.481760000000002,3,2,79.27000000000001,23,24,1,0,Ligand_9001
404.117235244,5,5.085100000000003,4,2,80.57000000000001,30,33,1,0,Ligand_9002
394.200490692,6,2.6312000000000006,5,2,83.03,29,31,4,0,Ligand_9005
435.1464065199999,9,2.0172,7,1,106.53,30,31,4,0,Ligand_9006
349.142641468,5,3.609720000000002,5,1,73.22,26,28,2,0,Ligand_9007
550.18860568,9,3.644040000000003,8,1,111.87,39,42,1,0,Ligand_9013
454.129549516,5,4.145000000000003,5,1,84.94000000000001,32,36,2,0,Ligand_9014
424.118984832,4,4.136400000000003,4,1,75.71000000000001,30,34,2,0,Ligand_9015
319.12446654,2,2.798140000000001,3,2,79.27000000000001,23,24,1,0,Ligand_9020
375.16166266,5,3.1580900000000014,5,2,76.12,26,28,1,0,Ligand_9025
375.16166266,5,3.013990000000001,5,2,76.12,26,28,1,0,Ligand_9026
381.114712468,6,3.031790000000001,5,2,76.12,27,29,5,0,Ligand_9027
383.130362532,6,3.4076900000000023,5,2,76.12,27,29,5,0,Ligand_9028
387.105290656,6,2.7745900000000008,5,2,76.12,27,29,1,0,Ligand_9033
389.177312724,5,3.259990000000002,5,2,76.12,27,29,1,0,Ligand_9034
413.140927216,8,2.88229,6,2,85.35,29,31,5,0,Ligand_9035
432.1256115,6,3.440990000000001,6,2,89.00999999999999,31,34,5,0,Ligand_9037
456.1831263759999,8,2.2058,7,1,93.53,32,35,5,0,Ligand_9038
431.18450628,3,4.053000000000003,6,2,89.55000000000001,32,36,2,0,Ligand_9040
400.9898845839999,3,3.733100000000002,5,1,85.60999999999999,25,27,5,0,Ligand_9041
308.068473484,3,3.214800000000001,5,0,73.58000000000001,23,25,5,0,Ligand_9042
301.10625596000006,4,1.1735999999999998,5,2,89.55,22,23,1,0,Ligand_9045
281.08341234000005,2,1.6434,5,0,76.30000000000001,19,21,4,0,Ligand_9048
390.132805056,4,2.959200000000001,8,1,95.34,29,32,2,0,Ligand_9049
384.1256115000001,5,2.5303000000000004,5,3,84.51,27,29,4,0,Ligand_9051
480.113726488,6,1.2985999999999986,6,2,132.95999999999998,32,34,5,0,Ligand_9052
315.077658264,6,0.8506999999999996,5,2,101.93000000000002,21,22,3,0,Ligand_9053
459.101954864,8,3.5637200000000027,5,1,88.6,31,33,5,0,Ligand_9056
503.051439284,8,3.6728200000000015,5,1,88.60000000000001,31,33,2,0,Ligand_9057
355.120191772,4,1.1077999999999997,5,1,96.02,24,25,5,0,Ligand_9058
334.098728056,4,2.706500000000001,4,1,79.62,23,25,5,0,Ligand_9060
292.051777864,3,1.7933999999999997,6,1,76.99000000000001,20,21,4,0,Ligand_9067
524.1496333279999,9,2.758900000000001,8,1,109.77,35,37,3,0,Ligand_9068
369.1688562160001,6,2.4919400000000005,4,3,96.53,27,28,5,0,Ligand_9069
388.9945931040001,4,3.449700000000001,5,2,83.03,23,25,5,0,Ligand_9076
484.0875117399999,6,3.738070000000003,8,1,121.48,33,36,4,0,Ligand_9077
482.047733808,8,3.6251000000000015,4,3,108.64,31,33,4,0,Ligand_9078
271.143310164,3,2.56081,4,3,82.92,20,21,2,0,Ligand_9080
234.100442308,2,1.0908,4,2,73.13,17,18,4,0,Ligand_9082
520.22859726,6,4.530800000000004,5,2,83.44,38,42,4,0,Ligand_9087
452.18034950399993,11,4.002400000000003,4,2,92.34,30,31,4,0,Ligand_9090
419.98917337600005,3,2.7540999999999998,4,4,99.01,25,27,5,0,Ligand_9092
307.105587264,4,1.8357,7,1,83.09,22,23,4,0,Ligand_9093
179.069476528,3,0.1577999999999995,4,2,74.58,13,13,1,0,Ligand_9100
250.04121318,3,0.9372000000000004,4,1,82.16,17,18,2,0,Ligand_9102
373.1460125960001,5,2.0398,4,2,87.63,26,28,1,0,Ligand_9105
320.13722174,5,1.2878999999999996,5,3,99.1,23,24,3,0,Ligand_9107
233.080041212,3,-0.6639000000000004,4,3,87.30000000000001,17,18,3,0,Ligand_9110
499.177706648,10,2.5614,7,1,97.41,35,37,3,0,Ligand_9111
458.2053012999999,8,2.819140000000001,7,1,95.56,33,35,3,0,Ligand_9112
305.173941596,5,1.1337999999999997,4,4,104.45,22,23,1,0,Ligand_9117
194.06914218,2,-0.2737000000000001,5,2,86.25,14,14,3,0,Ligand_9118
199.085795288,2,0.7802799999999999,5,1,80.52,15,16,5,0,Ligand_9123
114.054160812,1,-1.1208000000000005,4,3,87.82,8,8,5,0,Ligand_9124
332.173607248,7,2.592720000000001,4,2,76.66,24,25,5,0,Ligand_9125
365.195070964,7,0.6063000000000005,6,1,80.34,26,27,1,0,Ligand_9126
382.152871804,8,2.0488,5,1,84.94000000000001,28,30,1,0,Ligand_9128
288.111006992,4,0.5778000000000001,4,1,75.71000000000001,21,23,5,0,Ligand_9130
332.096141212,8,2.1707,3,2,75.27000000000001,21,21,5,0,Ligand_9131
319.164439532,2,-0.3077999999999989,7,0,82.13,23,25,5,0,Ligand_9134
522.23976866,8,3.7022400000000015,6,2,81.75,37,40,1,0,Ligand_9135
308.14845511999994,5,-0.4771999999999992,5,1,90.03,22,23,3,0,Ligand_9137
453.1688562160001,8,3.7509000000000015,3,4,111.29,34,37,2,0,Ligand_9139
387.158291532,6,4.041800000000003,5,1,72.81,29,32,2,0,Ligand_9140
399.0711334040001,7,3.7154000000000025,7,1,80.64999999999999,27,29,2,0,Ligand_9141
514.080318184,9,3.972990000000002,9,2,98.24,34,37,3,0,Ligand_9142
