ID,Label,Pred
Ligand_5461,0,0.004100221953720838
Ligand_5462,0,0.004113304222711116
Ligand_5466,0,0.004129382330237747
Ligand_5467,0,0.004163520336560601
Ligand_5468,0,0.005141204867877985
Ligand_5476,0,0.004102282034582709
Ligand_5480,0,0.0041056678826585325
Ligand_5482,0,0.004104210374058437
Ligand_5489,0,0.004101927007778271
Ligand_5499,0,0.004130560475161656
Ligand_5509,0,0.012230614921541122
Ligand_5520,0,0.004100391702481257
Ligand_5523,0,0.004099713607403963
Ligand_5524,0,0.004099719351311584
Ligand_5525,0,0.004099842713489606
Ligand_5535,0,0.004105059082774575
Ligand_5536,0,0.004106322443835182
Ligand_5546,0,0.004102598731545963
Ligand_5557,0,0.0042248227707908865
Ligand_5575,0,0.004103846119438112
Ligand_5579,0,0.004102104712351544
Ligand_5590,0,0.004106982018014696
Ligand_5596,0,0.004115855014163141
Ligand_5598,0,0.004108188363190636
Ligand_5600,0,0.004663092605497767
Ligand_5607,0,0.004143003994071936
Ligand_5633,0,0.004178424419907245
Ligand_5651,0,0.004166533661938052
Ligand_5652,0,0.004113732738290597
Ligand_5653,0,0.004106312952784865
Ligand_5654,0,0.004102203000950962
Ligand_5655,0,0.004099894159136529
Ligand_5658,0,0.004103354206485403
Ligand_5659,0,0.004100409496050937
Ligand_5660,0,0.0041103508171441965
Ligand_5686,0,0.004100556094902641
Ligand_5687,0,0.004099770525308989
Ligand_5695,0,0.004115844622238959
Ligand_5703,0,0.00409921687499051
Ligand_5708,0,0.009801552529494226
Ligand_5715,0,0.004106742074318943
Ligand_5716,0,0.004115250881405878
Ligand_5719,0,0.004099177708399018
Ligand_5729,0,0.004099981268004809
Ligand_5750,0,0.004100622748087673
Ligand_5751,0,0.004099649054708558
Ligand_5752,0,0.004111474039702498
Ligand_5756,0,0.004099562281200987
Ligand_5780,0,0.004103278374385758
Ligand_5782,0,0.004099360694685958
Ligand_5783,0,0.004115144031932758
Ligand_5785,0,0.004109309837324413
Ligand_5786,0,0.004101245062929559
Ligand_5787,0,0.0041003693934478155
Ligand_5788,0,0.004099639114906589
Ligand_5790,0,0.004102583671810689
Ligand_5791,0,0.004102601160555754
Ligand_5802,0,0.004132058548456112
Ligand_5803,0,0.0041037776554090815
Ligand_5808,0,0.004156436014621974
Ligand_5810,0,0.004104395246605056
Ligand_5812,0,0.0041020452375452625
Ligand_5813,0,0.004102615453663857
Ligand_5825,0,0.0041660872716351655
Ligand_5828,0,0.004102368600117027
Ligand_5856,0,0.004101015811612096
Ligand_5858,0,0.004103355980727841
Ligand_5861,0,0.00410631895813565
Ligand_5862,0,0.0053304536551639446
Ligand_5876,0,0.004100930649639179
Ligand_5877,0,0.004099863197715518
Ligand_5878,0,0.004099841675950443
Ligand_5882,0,0.004111961516520585
Ligand_5883,0,0.004102999642328877
Ligand_5884,0,0.004104836128894905
